URL,Status Code,Final URL/Error Message
https://twitter.com/epa,403,https://twitter.com/epa
https://twitter.com/epa,403,https://twitter.com/epa
https://www3.epa.gov/ttnchie1/ert/,403,https://www3.epa.gov/ttnchie1/ert/
https://twitter.com/epa,403,https://twitter.com/epa
https://twitter.com/epa,403,https://twitter.com/epa
https://twitter.com/epa,403,https://twitter.com/epa
https://twitter.com/epa,403,https://twitter.com/epa
https://twitter.com/epa,403,https://twitter.com/epa
https://twitter.com/epa,403,https://twitter.com/epa
https://twitter.com/epa,403,https://twitter.com/epa
https://www3.epa.gov/ttnchie1/ert/,403,https://www3.epa.gov/ttnchie1/ert/
https://twitter.com/epa,403,https://twitter.com/epa
